,Unnamed: 0,index,Date,Team,Acquired,Relinquished,Notes,page_url,Season,teamID,current_Wins,current_Losses,games_Played,remaining_Wins,remaining_Losses,date_Match,team_Match,record_Status
1748,1793,1793,2000-09-20,Lakers,"Horace Grant, Greg Foster, Chuck Person, Emanual Davis","Glen Rice Sr., Travis Knight, 2001 first round pick (lottery protected) (#27Jamaal Tinsley)","4-team trade with Knicks, Sonics, Suns",http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17275,Offseason,,,,,,,False,,outside_regular_season
1749,1794,1794,2000-09-20,SuperSonics,Patrick Ewing Sr.,"Horace Grant, Vernon Maxwell, Vladimir Stepania, Lazaro Borrell, Chuck Person, Greg Foster, Emanual Davis, first round pick (lottery protected) (2002 #20-Kareem Rush)","4-team trade with Knicks, Lakers, Suns",http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17275,Offseason,,,,,,,False,,outside_regular_season
1750,1795,1795,2000-09-20,Suns,"Chris Dudley, 2001 first round pick (lottery protected) (#18-Jason Collins), cash","Luc Longley, 2001 second round pick (#38-Michael Wright), 2001 second round pick (#42-Eric Chenowith)","4-team trade with Knicks, Lakers, Sonics",http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17275,Offseason,,,,,,,False,,outside_regular_season
1751,1796,1796,2000-09-25,Nuggets,Tracy Murray,"Ronald Jones / Popeye Jones, second round pick (2002 #38-Rod Grizzard)",trade with Wizards,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17300,Offseason,,,,,,,False,,outside_regular_season
1752,1797,1797,2000-09-25,Wizards,"Ronald Jones / Popeye Jones, second round pick (2002 #38-Rod Grizzard)",Tracy Murray,trade with Nuggets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17300,Offseason,,,,,,,False,,outside_regular_season
1753,1798,1798,2000-09-28,Bulls,Bryce Drew,"draft pick(s) (first round, protected top 20 in 2003-04, else 2005 and 2006 second round picks) (2005 #51-Robert Whaley) (2006 #46-Dee Brown (a)), $1.8M cap exception",trade with Rockets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17300,Offseason,,,,,,,False,,outside_regular_season
1754,1799,1799,2000-09-28,Rockets,"draft pick(s) (first round, protected top 20 in 2003-04, else 2005 and 2006 second round picks) (2005 #51-Robert Whaley) (2006 #46-Dee Brown (a)), $1.8M cap exception",Bryce Drew,trade with Bulls,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17325,Offseason,,,,,,,False,,outside_regular_season
1755,1800,1800,2000-09-29,Kings,Doug Christie,Corliss Williamson,trade with Raptors,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17325,Offseason,,,,,,,False,,outside_regular_season
1756,1801,1801,2000-09-29,Raptors,Corliss Williamson,Doug Christie,trade with Kings,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17350,Offseason,,,,,,,False,,outside_regular_season
1757,1802,1802,2000-10-16,Celtics,"Bryant Stith, Chris Herren","Robert Pack, Calbert Cheaney",trade with Nuggets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17525,Offseason,,,,,,,False,,outside_regular_season
1758,1803,1803,2000-10-16,Nuggets,"Robert Pack, Calbert Cheaney","Bryant Stith, Chris Herren",trade with Celtics,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17525,Offseason,,,,,,,False,,outside_regular_season
1759,1804,1804,2000-10-17,Mavericks,Loy Vaught,"Dana Barros, Ansu Sesay",trade with Pistons,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17550,Offseason,,,,,,,False,,outside_regular_season
1760,1805,1805,2000-10-17,Pistons,"Dana Barros, Ansu Sesay",Loy Vaught,trade with Mavericks,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17550,Offseason,,,,,,,False,,outside_regular_season
1761,1806,1806,2000-11-26,Heat,"Cedric Ceballos, Rockets option to swap 2002 second round picks with Heat (#52-Rasual Butler)","Rockets option to swap 2002 second round picks with Heat (#37-Tito Maddox), conditional second round pick (2003 #53-Tommy Smith)",trade with Rockets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17700,2000-01,1610612748,5,8,13,45,24,True,True,matched
1762,1807,1807,2000-11-26,Rockets,"Rockets option to swap 2002 second round picks with Heat (#37-Tito Maddox), conditional second round pick (2003 #53-Tommy Smith)","Cedric Ceballos, Rockets option to swap 2002 second round picks with Heat (#52-Rasual Butler)",trade with Heat,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17700,2000-01,1610612745,8,6,14,37,31,True,True,matched
1763,1808,1808,2000-11-28,Clippers,"Cherokee Parks, Obinna Ekezie",Tyrone Nesby,trade with Wizards,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17700,2000-01,1610612746,4,11,15,27,40,True,True,matched
1764,1809,1809,2000-11-28,Wizards,Tyrone Nesby,"Cherokee Parks, Obinna Ekezie",trade with Clippers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17700,2000-01,1610612764,4,10,14,15,53,True,True,matched
1765,1810,1810,2001-01-02,Cavaliers,"Jim Jackson, Anthony Johnson, Larry Robinson",Brevin Knight,trade with Hawks,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17725,2000-01,1610612739,16,12,28,14,40,True,True,matched
1766,1811,1811,2001-01-02,Hawks,Brevin Knight,"Jim Jackson, Anthony Johnson, Larry Robinson",trade with Cavaliers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17725,2000-01,1610612737,10,20,30,15,37,True,True,matched
1767,1812,1812,2001-01-12,Nuggets,"Kevin Willis, Aleksandar Radojevic, Garth Joseph, 2001 or 2002 second round pick (2001 #46-Ousmane Cisse)","Keon Clark, Tracy Murray, Mamadou N'diaye",trade with Raptors,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17750,2000-01,1610612743,20,16,36,20,26,True,True,matched
1768,1813,1813,2001-01-12,Raptors,"Keon Clark, Tracy Murray, Mamadou N'diaye","Kevin Willis, Aleksandar Radojevic, Garth Joseph, 2001 or 2002 second round pick (2001 #46-Ousmane Cisse)",trade with Nuggets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17750,2000-01,1610612761,17,18,35,30,17,True,True,matched
1769,1814,1814,2001-01-26,Suns,Vinny Del Negro,"Corie Blount, Ruben Garces, Paul McPherson",trade with Warriors,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17750,2000-01,1610612756,24,16,40,27,15,True,True,matched
1770,1815,1815,2001-01-26,Warriors,"Corie Blount, Ruben Garces, Paul McPherson",Vinny Del Negro,trade with Suns,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17750,2000-01,1610612744,14,28,42,3,37,True,True,matched
1771,1816,1816,2001-01-30,Grizzlies,"Erick Strickland, 2001 first round pick (#27-Jamaal Tinsley), 2001 second round pick (#47-Antonis Fotsis)",Othella Harrington,trade with Knicks,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17775,2000-01,1610612763,12,32,44,11,27,True,True,matched
1772,1817,1817,2001-01-30,Knicks,Othella Harrington,"Erick Strickland, 2001 first round pick (#27-Jamaal Tinsley), 2001 second round pick (#47-Antonis Fotsis)",trade with Grizzlies,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17775,2000-01,1610612752,26,16,42,22,18,True,True,matched
1773,1818,1818,2001-02-22,76ers,"Dikembe Mutombo, Roshown McLeod","Toni Kukoc, Theo Ratliff, Nazr Mohammed, Juan Sanchez / Pepe Sanchez",trade with Hawks,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17775,2000-01,1610612755,41,14,55,15,12,True,True,matched
1774,1819,1819,2001-02-22,Hawks,"Toni Kukoc, Theo Ratliff, Nazr Mohammed, Juan Sanchez / Pepe Sanchez","Dikembe Mutombo, Roshown McLeod",trade with 76ers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17800,2000-01,1610612737,18,36,54,7,21,True,True,matched
1775,1820,1820,2001-02-22,Knicks,"Mark Jackson, Tyrone Bogues / Muggsy Bogues","Chris Childs, first round pick (lottery protected in 2001) (2002 #20-Kareem Rush)",trade with Raptors,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17800,2000-01,1610612752,31,22,53,17,12,True,True,matched
1776,1821,1821,2001-02-22,Mavericks,"Juwan Howard, Calvin Booth, Obinna Ekezie","Christian Laettner, Loy Vaught, Etan Thomas, Hubert Davis, Courtney Alexander, $3M cash",trade with Wizards,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17800,2000-01,1610612742,33,21,54,20,8,True,True,matched
1777,1822,1822,2001-02-22,Pistons,"Corliss Williamson, Tyrone Corbin, Kornel David, first round pick (2005 #11-Fran Vazquez)","Jerome Williams, Eric Montross",trade with Raptors,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17800,2000-01,1610612765,21,33,54,11,17,True,True,matched
1778,1823,1823,2001-02-22,Raptors,"Chris Childs, first round pick (lottery protected in 2001) (2002 #20-Kareem Rush)","Mark Jackson, Tyrone Bogues / Muggsy Bogues",trade with Knicks,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17800,2000-01,1610612761,28,26,54,19,9,True,True,matched
1779,1824,1824,2001-02-22,Raptors,"Jerome Williams, Eric Montross","Corliss Williamson, Tyrone Corbin, Kornel David, first round pick (2005 #11-Fran Vazquez)",trade with Pistons,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17800,2000-01,1610612761,28,26,54,19,9,True,True,matched
1780,1825,1825,2001-02-22,Wizards,"Christian Laettner, Loy Vaught, Etan Thomas, Hubert Davis, Courtney Alexander, $3M cash","Juwan Howard, Calvin Booth, Obinna Ekezie",trade with Mavericks,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17800,2000-01,1610612764,13,41,54,6,22,True,True,matched
1781,1826,1826,2001-05-07,Bucks,2001 second round pick (2001 #51-Andre Hutson),,received from Bulls to complete 1999 Andrew Lang trade,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17875,Offseason,,,,,,,False,,outside_regular_season
1782,1827,1827,2001-05-07,Bulls,,2001 second round pick (2001 #51-Andre Hutson),sent to Bucks to complete 1999 Andrew Lang trade,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17875,Offseason,,,,,,,False,,outside_regular_season
1783,1828,1828,2001-06-02,Magic,2001 first round pick (#22-Jerryl Sasser),2001 first round pick (#23-Brandon Armstrong),trade with Rockets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17875,Offseason,,,,,,,False,,outside_regular_season
1784,1829,1829,2001-06-02,Magic,Magic first round pick (2005 #11-Fran Vazquez),agreed to delay decision to take a draft pick owed from Suns from a previous trade (to the benefit of Pistons-it allowed Pistons to defer first round pick owed to them by Grizzlies in Otis Thorpe trade until 2002),trade with Pistons,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17875,Offseason,,,,,,,False,,outside_regular_season
1785,1830,1830,2001-06-02,Pistons,agreed to delay decision to take a draft pick owed from Suns from a previous trade (to the benefit of Pistons-it allowed Pistons to defer first round pick owed to them by Grizzlies in Otis Thorpe trade until 2002),Magic first round pick (2005 #11-Fran Vazquez),trade with Magic,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17875,Offseason,,,,,,,False,,outside_regular_season
1786,1831,1831,2001-06-02,Rockets,2001 first round pick (#23-Brandon Armstrong),2001 first round pick (#22-Jerryl Sasser),trade with Magic,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17875,Offseason,,,,,,,False,,outside_regular_season
1787,1832,1832,2001-06-14,Bulls,2001 second round pick (#44-Sean Lampley),rights to Roberto Duenas,trade with Hornets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17900,Offseason,,,,,,,False,,outside_regular_season
1788,1833,1833,2001-06-14,Hornets,rights to Roberto Duenas,2001 second round pick (#44-Sean Lampley),trade with Bulls,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17900,Offseason,,,,,,,False,,outside_regular_season
1789,1834,1834,2001-06-26,76ers,2001 second round pick (#36-Damone Brown),cash,trade with Clippers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17900,Offseason,,,,,,,False,,outside_regular_season
1790,1835,1835,2001-06-26,Clippers,cash,2001 second round pick (#36-Damone Brown),trade with 76ers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17900,Offseason,,,,,,,False,,outside_regular_season
1791,1836,1836,2001-06-27,Cavaliers,Michael Doleac,rights to Brendan Haywood,trade with Magic,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17925,Offseason,,,,,,,False,,outside_regular_season
1792,1837,1837,2001-06-27,Grizzlies,"Jason Williams, Nick Anderson","Mike Bibby, Brent Price",trade with Kings,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17925,Offseason,,,,,,,False,,outside_regular_season
1793,1838,1838,2001-06-27,Hawks,2002-2004 first round pick (Pistons choice) (2003 #25-Carlos Delfino),rights to Terence Morris,trade with Rockets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17925,Offseason,,,,,,,False,,outside_regular_season
1794,1839,1839,2001-06-27,Hawks,"first round pick (top-18 protected for 2 years, lottery protected for 4 years) (2003 #21-Boris Diaw)",rights to Jamaal Tinsley,trade with Pacers (trade was made official on 07-19),http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17925,Offseason,,,,,,,False,,outside_regular_season
1795,1840,1840,2001-06-27,Kings,"Mike Bibby, Brent Price","Jason Williams, Nick Anderson",trade with Grizzlies,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17950,Offseason,,,,,,,False,,outside_regular_season
1796,1841,1841,2001-06-27,Magic,,rights to Omar Cook,"sent to Nuggets to complete earlier trade involving Ron Mercer, Chauncey Billups, Johnny Taylor, Tariq Abdul-Wahad / Olivier Saint-Jean, Chris Gatling",http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17950,Offseason,,,,,,,False,,outside_regular_season
1797,1842,1842,2001-06-27,Magic,rights to Brendan Haywood,Michael Doleac,trade with Cavaliers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17950,Offseason,,,,,,,False,,outside_regular_season
1798,1843,1843,2001-06-27,Nuggets,rights to Omar Cook,,"received from Magic to complete earlier trade involving Ron Mercer, Chauncey Billups, Johnny Taylor, Tariq Abdul-Wahad / Olivier Saint-Jean, Chris Gatling",http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17950,Offseason,,,,,,,False,,outside_regular_season
1799,1844,1844,2001-06-27,Pacers,rights to Jamaal Tinsley,"first round pick (top-18 protected for 2 years, lottery protected for 4 years) (2003 #21-Boris Diaw)",trade with Hawks (trade was made official on 07-19),http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17950,Offseason,,,,,,,False,,outside_regular_season
1800,1845,1845,2001-06-27,Rockets,rights to Terence Morris,2002-2004 first round pick (Pistons choice) (2003 #25-Carlos Delfino),trade with Hawks,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17950,Offseason,,,,,,,False,,outside_regular_season
1801,1846,1846,2001-06-27,Nets,"rights to Richard Jefferson, rights to Jason Collins, rights to Brandon Armstrong",rights to Eddie Griffin,trade with Rockets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17975,Offseason,,,,,,,False,,outside_regular_season
1802,1847,1847,2001-06-27,Rockets,rights to Eddie Griffin,"rights to Richard Jefferson, rights to Jason Collins, rights to Brandon Armstrong",trade with Nets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17975,Offseason,,,,,,,False,,outside_regular_season
1803,1848,1848,2001-06-27,SuperSonics,rights to Predrag Drobnjak / Peja Drobnjak,rights to Bobby Simmons,trade with Wizards,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17975,Offseason,,,,,,,False,,outside_regular_season
1804,1849,1849,2001-06-27,Wizards,rights to Bobby Simmons,rights to Predrag Drobnjak / Peja Drobnjak,trade with Sonics,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17975,Offseason,,,,,,,False,,outside_regular_season
1805,1850,1850,2001-06-27,Bulls,"Brian Skinner, rights to Tyson Chandler",Elton Brand,trade with Clippers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17975,Offseason,,,,,,,False,,outside_regular_season
1806,1851,1851,2001-06-27,Clippers,Elton Brand,"Brian Skinner, rights to Tyson Chandler",trade with Bulls,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17975,Offseason,,,,,,,False,,outside_regular_season
1807,1852,1852,2001-06-28,Bucks,Greg Foster,Lindsey Hunter,trade with Lakers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17975,Offseason,,,,,,,False,,outside_regular_season
1808,1853,1853,2001-06-28,Lakers,Lindsey Hunter,Greg Foster,trade with Bucks,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17975,Offseason,,,,,,,False,,outside_regular_season
1809,1854,1854,2001-06-28,Pistons,Clifford Robinson (R.),"John Wallace, Jud Buechler",announced trade with Suns to be done 2001-07-18,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=17975,Offseason,,,,,,,False,,outside_regular_season
1810,1855,1855,2001-06-28,Suns,"John Wallace, Jud Buechler",Clifford Robinson (R.),announced trade with Pistons to be done 2001-07-18,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=18000,Offseason,,,,,,,False,,outside_regular_season
1811,1856,1856,2001-07-13,Bulls,"Charles Oakley, 2002 second round pick (#42-Jason Jennings)",Brian Skinner,trade with Raptors (effective 07-18),http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=18025,Offseason,,,,,,,False,,outside_regular_season
1812,1857,1857,2001-07-13,Pistons,rights to Zeljko Rebraca,2002 second round pick (#52-Rasual Butler),trade with Raptors (trade made official on 07-18),http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=18025,Offseason,,,,,,,False,,outside_regular_season
1813,1858,1858,2001-07-13,Raptors,2002 second round pick (#52-Rasual Butler),rights to Zeljko Rebraca,trade with Pistons (trade made official on 07-18),http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=18025,Offseason,,,,,,,False,,outside_regular_season
1814,1859,1859,2001-07-13,Raptors,Brian Skinner,"Charles Oakley, 2002 second round pick (#42-Jason Jennings)",trade with Bulls (effective 07-18),http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=18025,Offseason,,,,,,,False,,outside_regular_season
1815,1860,1860,2001-07-18,Nets,"Jason Kidd, Chris Dudley","Stephon Marbury, Johnny Newman, Soumaila Samake",trade with Suns,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=18050,Offseason,,,,,,,False,,outside_regular_season
1816,1861,1861,2001-07-18,Pistons,Clifford Robinson (R.),"Jud Buechler, John Wallace, $1.6M traded player exception",trade with Suns,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=18050,Offseason,,,,,,,False,,outside_regular_season
1817,1862,1862,2001-07-18,Suns,"Jud Buechler, John Wallace, $1.6M traded player exception",Clifford Robinson (R.),trade with Pistons,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=18050,Offseason,,,,,,,False,,outside_regular_season
1818,1863,1863,2001-07-18,Suns,"Stephon Marbury, Johnny Newman, Soumaila Samake","Jason Kidd, Chris Dudley",trade with Nets,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=18050,Offseason,,,,,,,False,,outside_regular_season
1819,1864,1864,2001-07-19,Trail Blazers,"second round pick (protected #51-57 in 2002, unprotected in 2003) (2002 #42-Jason Jennings)",Greg Anthony,trade with Bulls,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=18075,Offseason,,,,,,,False,,outside_regular_season
1820,1865,1865,2001-07-19,Bulls,Greg Anthony,"second round pick (protected #51-57 in 2002, unprotected in 2003) (2002 #42-Jason Jennings)",trade with Blazers,http://prosportstransactions.com/basketball/Search/SearchResults.php?Player=&Team=&BeginDate=1976-11-16&EndDate=2019-02-09&PlayerMovementChkBx=yes&Submit=Search&start=18075,Offseason,,,,,,,False,,outside_regular_season
